Country Name,Country Code,Indicator Name,Indicator Code,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Bosnia and Herzegovina,BIH,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.591666667,3.666666667,3.683333333,3.7,3.708333333,3.708333333,3.641666667,3.641666667,3.6,
Burkina Faso,BFA,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4.5,4,4,4,4,4,4,4,4,4
Burkina Faso,BFA,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.5,4.333333333,4.333333333,4.3,4.333333333,4.333333333,4.166666667,4.166666667,4.166666667,4
Burkina Faso,BFA,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,3.5
Burkina Faso,BFA,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4,4,4,4,4,4,4,4,4,4
Burkina Faso,BFA,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3
Burkina Faso,BFA,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,3.5
Burkina Faso,BFA,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Burkina Faso,BFA,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.6
Burkina Faso,BFA,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4
Burkina Faso,BFA,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Burkina Faso,BFA,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.6,3.5,3.5,3.5,3.7,3.7,3.7,3.7,3.7,3.5
Burkina Faso,BFA,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,4,4,4,4,4.5,4.5,4.5,4.5,4.5,4
Burkina Faso,BFA,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3
Burkina Faso,BFA,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.333333333,3.333333333,3.333333333,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4,4,4,4
Burkina Faso,BFA,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3.5,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5
Burkina Faso,BFA,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.758333333,3.691666667,3.691666667,3.7,3.783333333,3.783333333,3.766666667,3.766666667,3.766666667,3.65
Burundi,BDI,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,3,3,3.5,3.5,4,4,4
Burundi,BDI,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3
Burundi,BDI,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3,2.5,2.5,3,3,3,2.5,3,3,3
Burundi,BDI,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333333,3.166666667,3.166666667,3.3,3.333333333,3.333333333,3.166666667,3.333333333,3.333333333,3.33333
Burundi,BDI,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,3,3,3.5,3.5,3,3
Burundi,BDI,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3.5,3.5,3.5,3.5,3.5,4,4,4
Burundi,BDI,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,2.5,2.5,2.5,2.5,3,3,3
Burundi,BDI,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burundi,BDI,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,4,4,4,4,4,4,4,4
Burundi,BDI,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Burundi,BDI,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3,3.1,3.3,3.3,3.3,3.4,3.4,3.6,3.6,3.6
Burundi,BDI,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,3,3,3,3,3,3,3,3,3
Burundi,BDI,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Burundi,BDI,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.7,2.7,2.6,2.6,2.6,2.6,2.7,2.7,2.7,2.8
Burundi,BDI,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,3,3,3,3,3,3,3,3.5,3.5
Burundi,BDI,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Burundi,BDI,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,3,3
Burundi,BDI,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.833333333,3,3,2.8,3,3,3.166666667,3.333333333,3.333333333,3.33333
Burundi,BDI,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3.5,3.5,3.5,4,4,4,4,4,4
Burundi,BDI,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,3,2.5,2,2,2,2,2,2,2,2.5
Burundi,BDI,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.966666667,2.991666667,3.016666667,3,3.058333333,3.083333333,3.108333333,3.241666667,3.241666667,3.26667
Cabo Verde,CPV,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Cabo Verde,CPV,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cabo Verde,CPV,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,4,4,4.5,4.5,4.5,4,3.5,3.5,3.5,3.5
Cabo Verde,CPV,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,4.166666667,4.333333333,4.5,4.5,4.5,4.333333333,3.833333333,3.666666667,3.666666667,3.666666667
Cabo Verde,CPV,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4
Cabo Verde,CPV,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4
Cabo Verde,CPV,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,4,4,4,4,4,4,4,4,4,3.5
Cabo Verde,CPV,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,4,4.5,4.5,4.5,4.5,4.5,4,3.5,3.5,3.5
Cabo Verde,CPV,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Cabo Verde,CPV,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4,4
Cabo Verde,CPV,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,4.3,4.3,4.3,4.3,4.3,4.3,4.2,4,4,4
Cabo Verde,CPV,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3
Cabo Verde,CPV,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,4,4,4,4,4,4,4,4,4,4
Cabo Verde,CPV,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.9,3.9,4,4,4,4,4,4,4.1,4
Cabo Verde,CPV,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,4,4,4,4,4,4,4,3.5
Cabo Verde,CPV,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,4,4,4,4,4,4,4,4,4,4
Cabo Verde,CPV,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4,4,4
Cabo Verde,CPV,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,4,3.833333333,3.833333333,3.8,3.833333333,3.833333333,4,4,4,3.833333333
Cabo Verde,CPV,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,4,4,4,4,4,4,4.5,4.5,4.5,4.5
Cabo Verde,CPV,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
Cabo Verde,CPV,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,4.091666667,4.091666667,4.158333333,4.2,4.158333333,4.116666667,4.008333333,3.916666667,3.941666667,3.875
Cambodia,KHM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4,4
Cambodia,KHM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,4,4,4
Cambodia,KHM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.666666667,3.5,3.666666667,3.8,3.833333333,4,3.833333333,3.833333333,3.833333333,3.83333
Cambodia,KHM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,3,3,3,3,3,3,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3.5,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2,2.5,2.5,2.5,2.5,2.5,3,3,3,3
Cambodia,KHM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,3,3,3.5,3.5,4,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,4,4,4,4,4,4,4,4,4
Cambodia,KHM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4.5,4.5,4.5,4.5,4.5,4,4,4
Cambodia,KHM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.1,3.3,3.3,3.3,3.3,3.4,3.5,3.5,3.4,3.4
Cambodia,KHM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,3,3,3,3,3,3,3,3,3
Cambodia,KHM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cambodia,KHM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.6,2.7,2.7,2.7,2.7,2.7,2.8,2.8,2.8,2.8
Cambodia,KHM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2.5,3,3,3,3.5,3.5,3.5,3.5,3.5,3.5
Cambodia,KHM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cambodia,KHM,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,2.5,2.5
Cambodia,KHM,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3,3.166666667,3.166666667,3.3,3.333333333,3.333333333,3.5,3.666666667,3.666666667,3.66667
Cambodia,KHM,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,4,4,4,4,4.5,4.5,4.5
Cambodia,KHM,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2,2,2,2,2,2
Cambodia,KHM,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.091666667,3.166666667,3.208333333,3.3,3.291666667,3.358333333,3.408333333,3.45,3.425,3.425
Cameroon,CMR,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3
Cameroon,CMR,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3.5,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,2.5,2.5,3,3,3,3,3.5,4,4,4
Cameroon,CMR,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333333,3.5,3.666666667,3.7,3.666666667,3.5,3.666666667,3.833333333,3.833333333,3.666666667
Cameroon,CMR,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,4,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cameroon,CMR,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3.5,4,4,4,4,3.5,3.5,3.5,3.5,3
Cameroon,CMR,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3.5,3.5,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,4,4,4,4,4,4,4,4,4
Cameroon,CMR,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,3.4,3.2,3.1,3.1,3.1,3.1,3,3,3,3
Cameroon,CMR,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,4,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cameroon,CMR,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,3.1,3,3,2.9,2.9,2.9,2.9,2.9,2.9,2.9
Cameroon,CMR,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3.5,3.5,3.5,3,3,3,3,3,3,3
Cameroon,CMR,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,3,3,3,3,3,3,3,3,3
Cameroon,CMR,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3.333333333,3.166666667,3.166666667,3.2,3.166666667,3.166666667,3.166666667,3.166666667,3.166666667,3.166666667
Cameroon,CMR,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5
Cameroon,CMR,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cameroon,CMR,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,3.291666667,3.216666667,3.233333333,3.2,3.208333333,3.166666667,3.183333333,3.225,3.225,3.183333333
Central African Republic,CAF,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2,2,2,2,2,2,2,2,2,2
Central African Republic,CAF,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,1.5,1.5,2,2,2.5,3,3,3,3,3
Central African Republic,CAF,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.5,2.5,2.833333333,2.8,3,3.333333333,3.333333333,3.333333333,3,2.83333
Central African Republic,CAF,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,2.5,2.5
Central African Republic,CAF,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,2,2,2,2,2.5,2.5,3,3,2.5,2
Central African Republic,CAF,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,3,3,3,3.5,3.5,3.5,3,2.5
Central African Republic,CAF,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,3,3.5,3.5,3.5,3.5,3.5,3.5,3,3
Central African Republic,CAF,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.2,2.2,2.2,2.2,2.5,2.5,2.6,2.6,2.3,2.2
Central African Republic,CAF,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,2.5,2.5,3,3,3,3,2,2
Central African Republic,CAF,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2,2,2,2,2,1.5,1.5,1.5
Central African Republic,CAF,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.2,2.2,2.3,2.3,2.4,2.5,2.6,2.4,2.2,2.2
Central African Republic,CAF,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2,2,2,2,2.5,3,3,2.5,2.5,2.5
Central African Republic,CAF,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2,2,2.5,2.5,2.5,2.5,2.5,2.5,2,2
Central African Republic,CAF,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,2,2,2,2,2,2,2,2,2,2
Central African Republic,CAF,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,2.666666667,2.666666667,2.666666667,2.7,2.666666667,2.666666667,2.5,2.5,2.5,2.5
Central African Republic,CAF,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3.5,3.5,3.5,3.5,3.5,3.5,3,3,3,3
Central African Republic,CAF,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Central African Republic,CAF,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.391666667,2.391666667,2.5,2.5,2.641666667,2.75,2.758333333,2.708333333,2.5,2.43333
Chad,TCD,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Chad,TCD,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,3,3,2.5,2.5,2.5,2,2,2.5,2.5,2.5
Chad,TCD,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,3,2.5,2.5,3,2.5,2.5,2.5,2.5,2.5,3
Chad,TCD,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,3.333333333,3,2.666666667,2.7,2.5,2.5,2.5,2.666666667,2.833333333,3
Chad,TCD,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Chad,TCD,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,2.5,2.5,2,2.5,2.5,2.5,2.5
Chad,TCD,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,3,3,3,3,3,2.5,2.5,2.5,2.5,2.5
Chad,TCD,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,3,3,2.5,2.5,2.5,2.5,2.5,2.5,3,3
Chad,TCD,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Chad,TCD,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,4,3.5,3,2.5,2.5,2.5,2.5,3,3,3
Chad,TCD,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.8,2.6,2.6,2.4,2.4,2.3,2.5,2.5,2.5,2.5
Chad,TCD,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2.5,2.5,2.5,2,2,2,2.5,2.5,2.5,2.5
Chad,TCD,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2,2,2,2,2,2,2,2,2.5,2.5
Chad,TCD,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.4,2.4,2.2,2.2,2.2,2.2,2.2,2.2,2.4,2.6
Chad,TCD,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,3,2.5,2,2,2,2,2,2,2.5,3
Chad,TCD,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2.5,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Chad,TCD,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Chad,TCD,CPIA structural policies cluster average (1=low to 6=high),IQ.CPA.STRC.XQ,3,3,2.833333333,2.8,2.833333333,2.5,2.5,2.666666667,2.666666667,2.66667
Chad,TCD,CPIA trade rating (1=low to 6=high),IQ.CPA.TRAD.XQ,3,3,3,3,3,3,3,3,3,3
Chad,TCD,"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high)",IQ.CPA.TRAN.XQ,2,2,2,2,2,2,2,2,2,2.5
Chad,TCD,IDA resource allocation index (1=low to 6=high),IQ.CPA.IRAI.XQ,2.883333333,2.75,2.575,2.5,2.483333333,2.375,2.425,2.508333333,2.6,2.69167
Comoros,COM,CPIA building human resources rating (1=low to 6=high),IQ.CPA.HRES.XQ,3,3,3,2.5,3,3,3,3.5,3.5,3.5
Comoros,COM,CPIA business regulatory environment rating (1=low to 6=high),IQ.CPA.BREG.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Comoros,COM,CPIA debt policy rating (1=low to 6=high),IQ.CPA.DEBT.XQ,1.5,1.5,2,2,2,2,2,2.5,2.5,2.5
Comoros,COM,CPIA economic management cluster average (1=low to 6=high),IQ.CPA.ECON.XQ,2.333333333,2,2,2,2.333333333,2.333333333,2.5,2.833333333,2.833333333,2.66667
Comoros,COM,CPIA efficiency of revenue mobilization rating (1=low to 6=high),IQ.CPA.REVN.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Comoros,COM,CPIA equity of public resource use rating (1=low to 6=high),IQ.CPA.PRES.XQ,3,3,3,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Comoros,COM,CPIA financial sector rating (1=low to 6=high),IQ.CPA.FINS.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,3,3,3
Comoros,COM,CPIA fiscal policy rating (1=low to 6=high),IQ.CPA.FISP.XQ,2.5,2,1.5,1.5,2,2,2.5,3,3,2.5
Comoros,COM,CPIA gender equality rating (1=low to 6=high),IQ.CPA.GNDR.XQ,3,3,3,3,3,3,2.5,2.5,2.5,2.5
Comoros,COM,CPIA macroeconomic management rating (1=low to 6=high),IQ.CPA.MACR.XQ,3,2.5,2.5,2.5,3,3,3,3,3,3
Comoros,COM,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),IQ.CPA.SOCI.XQ,2.7,2.7,2.7,2.5,2.6,2.6,2.7,2.8,2.8,2.8
Comoros,COM,CPIA policy and institutions for environmental sustainability rating (1=low to 6=high),IQ.CPA.ENVR.XQ,2,2,2,2,2,2,2.5,3,3,3
Comoros,COM,CPIA property rights and rule-based governance rating (1=low to 6=high),IQ.CPA.PROP.XQ,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Comoros,COM,CPIA public sector management and institutions cluster average (1=low to 6=high),IQ.CPA.PUBS.XQ,2.3,2.2,2.2,2.2,2.4,2.4,2.4,2.5,2.4,2.4
Comoros,COM,CPIA quality of budgetary and financial management rating (1=low to 6=high),IQ.CPA.FINQ.XQ,2,1.5,1.5,1.5,2,2,2,2.5,2,2
Comoros,COM,CPIA quality of public administration rating (1=low to 6=high),IQ.CPA.PADM.XQ,2,2,2,2,2.5,2.5,2.5,2.5,2.5,2.5
Comoros,COM,CPIA social protection and labor rating (1=low to 6=high),IQ.CPA.PROT.XQ,2.5,2.5,2.5,2.5,2.5,2.5,3,2.5,2.5,2.5
